RUN	test.UserTest	usertest	1544005410069	This-is-the-run-description	3.0.0
USER	user	78	START	1544005411736	1544005411736
USER	user	79	START	1544005411736	1544005411736
USER	user	80	START	1544005411736	1544005411736
USER	user	81	START	1544005411736	1544005411736
USER	user	82	START	1544005411737	1544005411737
USER	user	83	START	1544005411737	1544005411737
USER	user	84	START	1544005411737	1544005411737
USER	user	85	START	1544005411737	1544005411737
USER	user	86	START	1544005411737	1544005411737
USER	user	87	START	1544005411737	1544005411737
USER	user	88	START	1544005411737	1544005411737
USER	user	89	START	1544005411738	1544005411738
USER	user	90	START	1544005411738	1544005411738
USER	user	91	START	1544005411738	1544005411738
USER	user	92	START	1544005411738	1544005411738
USER	user	93	START	1544005411738	1544005411738
USER	user	94	START	1544005411738	1544005411738
USER	user	95	START	1544005411738	1544005411738
USER	user	96	START	1544005411738	1544005411738
USER	user	97	START	1544005411738	1544005411738
USER	user	98	START	1544005411739	1544005411739
USER	user	99	START	1544005411739	1544005411739
USER	user	100	START	1544005411739	1544005411739
REQUEST	22		manager-login	1544005411777	1544005412115	OK	 
REQUEST	32		manager-login	1544005411779	1544005412146	OK	 
REQUEST	87		manager-login	1544005411789	1544005412132	OK	 
REQUEST	75		manager-login	1544005411787	1544005412158	OK	 
REQUEST	3		manager-login	1544005411770	1544005412204	OK	 
USER	user	75	END	1544005411735	1544005412204
USER	user	32	END	1544005411729	1544005412206
USER	user	3	END	1544005411723	1544005412207
REQUEST	24		manager-login	1544005411777	1544005412209	OK	 
REQUEST	31		manager-login	1544005411779	1544005412210	OK	 
REQUEST	11		manager-login	1544005411774	1544005412208	OK	 
USER	user	24	END	1544005411728	1544005412210
USER	user	87	END	1544005411737	1544005412210
USER	user	31	END	1544005411729	1544005412211
REQUEST	39		manager-login	1544005411780	1544005412213	OK	 
USER	user	11	END	1544005411726	1544005412214
REQUEST	19		manager-login	1544005411776	1544005412215	OK	 
REQUEST	96		manager-login	1544005411791	1544005412217	OK	 
REQUEST	27		manager-login	1544005411778	1544005412218	OK	 
REQUEST	35		manager-login	1544005411780	1544005412219	OK	 
USER	user	19	END	1544005411727	1544005412216
REQUEST	67		manager-login	1544005411786	1544005412221	OK	 
REQUEST	99		manager-login	1544005411791	1544005412222	OK	 
REQUEST	47		manager-login	1544005411782	1544005412225	OK	 
REQUEST	6		manager-login	1544005411772	1544005412226	OK	 
REQUEST	59		manager-login	1544005411785	1544005412227	OK	 
REQUEST	79		manager-login	1544005411788	1544005412226	OK	 
REQUEST	14		manager-login	1544005411775	1544005412228	OK	 
REQUEST	71		manager-login	1544005411787	1544005412228	OK	 
REQUEST	30		manager-login	1544005411779	1544005412229	OK	 
REQUEST	95		manager-login	1544005411790	1544005412230	OK	 
REQUEST	55		manager-login	1544005411784	1544005412231	OK	 
REQUEST	91		manager-login	1544005411790	1544005412231	OK	 
REQUEST	46		manager-login	1544005411782	1544005412231	OK	 
USER	user	27	END	1544005411729	1544005412219
USER	user	35	END	1544005411730	1544005412220
USER	user	96	END	1544005411738	1544005412221
USER	user	67	END	1544005411734	1544005412222
USER	user	99	END	1544005411739	1544005412224
USER	user	39	END	1544005411730	1544005412224
USER	user	22	END	1544005411728	1544005412225
USER	user	47	END	1544005411731	1544005412226
USER	user	6	END	1544005411724	1544005412227
USER	user	59	END	1544005411733	1544005412227
USER	user	79	END	1544005411736	1544005412228
USER	user	14	END	1544005411726	1544005412229
USER	user	71	END	1544005411735	1544005412229
USER	user	30	END	1544005411729	1544005412230
USER	user	95	END	1544005411738	1544005412230
USER	user	55	END	1544005411733	1544005412231
USER	user	91	END	1544005411738	1544005412232
USER	user	46	END	1544005411731	1544005412233
REQUEST	54		manager-login	1544005411784	1544005412234	OK	 
USER	user	54	END	1544005411732	1544005412236
REQUEST	62		manager-login	1544005411785	1544005412237	OK	 
USER	user	62	END	1544005411734	1544005412237
REQUEST	78		manager-login	1544005411788	1544005412238	OK	 
USER	user	78	END	1544005411736	1544005412239
REQUEST	70		manager-login	1544005411787	1544005412239	OK	 
USER	user	70	END	1544005411735	1544005412241
REQUEST	38		manager-login	1544005411780	1544005412241	OK	 
REQUEST	51		manager-login	1544005411783	1544005412241	OK	 
USER	user	51	END	1544005411732	1544005412242
USER	user	38	END	1544005411730	1544005412242
REQUEST	56		manager-login	1544005411784	1544005412378	OK	 
USER	user	56	END	1544005411733	1544005412380
REQUEST	8		manager-login	1544005411773	1544005412381	OK	 
USER	user	8	END	1544005411725	1544005412383
REQUEST	2		manager-login	1544005411769	1544005412383	OK	 
USER	user	2	END	1544005411723	1544005412384
REQUEST	18		manager-login	1544005411776	1544005412386	OK	 
REQUEST	40		manager-login	1544005411781	1544005412388	OK	 
REQUEST	72		manager-login	1544005411787	1544005412390	OK	 
REQUEST	36		manager-login	1544005411780	1544005412392	OK	 
REQUEST	44		manager-login	1544005411781	1544005412394	OK	 
USER	user	18	END	1544005411727	1544005412387
USER	user	40	END	1544005411730	1544005412389
REQUEST	86		manager-login	1544005411789	1544005412394	OK	 
USER	user	72	END	1544005411735	1544005412391
USER	user	36	END	1544005411730	1544005412393
USER	user	44	END	1544005411731	1544005412395
USER	user	86	END	1544005411737	1544005412396
REQUEST	94		manager-login	1544005411790	1544005412397	OK	 
USER	user	94	END	1544005411738	1544005412397
REQUEST	43		manager-login	1544005411781	1544005412401	OK	 
REQUEST	7		manager-login	1544005411772	1544005412401	OK	 
USER	user	43	END	1544005411731	1544005412402
REQUEST	83		manager-login	1544005411789	1544005412404	OK	 
REQUEST	63		manager-login	1544005411785	1544005412404	OK	 
REQUEST	21		manager-login	1544005411776	1544005412404	OK	 
USER	user	7	END	1544005411725	1544005412403
USER	user	83	END	1544005411737	1544005412404
USER	user	63	END	1544005411734	1544005412405
USER	user	21	END	1544005411728	1544005412405
REQUEST	13		manager-login	1544005411774	1544005412405	OK	 
USER	user	13	END	1544005411726	1544005412406
REQUEST	88		manager-login	1544005411789	1544005412413	OK	 
REQUEST	16		manager-login	1544005411775	1544005412414	OK	 
REQUEST	28		manager-login	1544005411778	1544005412413	OK	 
REQUEST	48		manager-login	1544005411782	1544005412425	OK	 
USER	user	88	END	1544005411737	1544005412414
USER	user	16	END	1544005411727	1544005412415
USER	user	28	END	1544005411729	1544005412420
USER	user	48	END	1544005411732	1544005412426
REQUEST	80		manager-login	1544005411788	1544005412468	OK	 
USER	user	80	END	1544005411736	1544005412469
REQUEST	37		manager-login	1544005411780	1544005412595	OK	 
USER	user	37	END	1544005411730	1544005412596
REQUEST	69		manager-login	1544005411787	1544005412605	OK	 
USER	user	69	END	1544005411734	1544005412607
REQUEST	15		manager-login	1544005411775	1544005412681	OK	 
USER	user	15	END	1544005411727	1544005412682
REQUEST	42		manager-login	1544005411781	1544005412700	OK	 
USER	user	42	END	1544005411731	1544005412701
REQUEST	64		manager-login	1544005411786	1544005412726	OK	 
USER	user	64	END	1544005411734	1544005412727
REQUEST	20		manager-login	1544005411776	1544005412733	OK	 
USER	user	20	END	1544005411727	1544005412735
REQUEST	5		manager-login	1544005411771	1544005412734	OK	 
USER	user	5	END	1544005411724	1544005412737
REQUEST	12		manager-login	1544005411774	1544005412744	OK	 
USER	user	12	END	1544005411726	1544005412745
REQUEST	66		manager-login	1544005411786	1544005412757	OK	 
USER	user	66	END	1544005411734	1544005412758
REQUEST	84		manager-login	1544005411789	1544005412777	OK	 
USER	user	84	END	1544005411737	1544005412778
REQUEST	98		manager-login	1544005411791	1544005412778	OK	 
USER	user	98	END	1544005411739	1544005412779
REQUEST	4		manager-login	1544005411771	1544005412999	OK	 
REQUEST	29		manager-login	1544005411778	1544005412999	OK	 
USER	user	29	END	1544005411729	1544005413001
USER	user	4	END	1544005411724	1544005413001
REQUEST	1		manager-login	1544005411767	1544005413000	OK	 
USER	user	1	END	1544005411718	1544005413002
REQUEST	73		manager-login	1544005411787	1544005413002	OK	 
USER	user	73	END	1544005411735	1544005413003
REQUEST	77		manager-login	1544005411788	1544005413010	OK	 
USER	user	77	END	1544005411735	1544005413011
REQUEST	92		manager-login	1544005411790	1544005413023	OK	 
USER	user	92	END	1544005411738	1544005413024
REQUEST	25		manager-login	1544005411777	1544005413026	OK	 
USER	user	25	END	1544005411728	1544005413027
REQUEST	89		manager-login	1544005411790	1544005413029	OK	 
USER	user	89	END	1544005411738	1544005413030
REQUEST	52		manager-login	1544005411783	1544005413054	OK	 
USER	user	52	END	1544005411732	1544005413054
REQUEST	76		manager-login	1544005411788	1544005413057	OK	 
USER	user	76	END	1544005411735	1544005413058
REQUEST	41		manager-login	1544005411781	1544005413125	OK	 
USER	user	41	END	1544005411731	1544005413127
REQUEST	65		manager-login	1544005411786	1544005413132	OK	 
USER	user	65	END	1544005411734	1544005413134
REQUEST	81		manager-login	1544005411788	1544005413148	OK	 
USER	user	81	END	1544005411736	1544005413150
REQUEST	74		manager-login	1544005411787	1544005413153	OK	 
USER	user	74	END	1544005411735	1544005413154
REQUEST	34		manager-login	1544005411779	1544005413169	OK	 
USER	user	34	END	1544005411730	1544005413171
REQUEST	100		manager-login	1544005411791	1544005413176	OK	 
USER	user	100	END	1544005411739	1544005413178
REQUEST	97		manager-login	1544005411791	1544005413178	OK	 
USER	user	97	END	1544005411738	1544005413180
REQUEST	57		manager-login	1544005411784	1544005413181	OK	 
USER	user	57	END	1544005411733	1544005413181
REQUEST	10		manager-login	1544005411774	1544005413197	OK	 
REQUEST	53		manager-login	1544005411783	1544005413197	OK	 
USER	user	53	END	1544005411732	1544005413198
USER	user	10	END	1544005411725	1544005413198
REQUEST	85		manager-login	1544005411789	1544005413218	OK	 
REQUEST	60		manager-login	1544005411785	1544005413220	OK	 
USER	user	85	END	1544005411737	1544005413219
USER	user	60	END	1544005411733	1544005413221
REQUEST	68		manager-login	1544005411786	1544005413263	OK	 
USER	user	68	END	1544005411734	1544005413264
REQUEST	17		manager-login	1544005411776	1544005413312	OK	 
USER	user	17	END	1544005411727	1544005413313
REQUEST	90		manager-login	1544005411790	1544005413322	OK	 
USER	user	90	END	1544005411738	1544005413323
REQUEST	26		manager-login	1544005411778	1544005413345	OK	 
USER	user	26	END	1544005411728	1544005413346
REQUEST	45		manager-login	1544005411782	1544005413354	OK	 
USER	user	45	END	1544005411731	1544005413355
REQUEST	82		manager-login	1544005411788	1544005413374	OK	 
USER	user	82	END	1544005411737	1544005413375
REQUEST	58		manager-login	1544005411784	1544005413376	OK	 
USER	user	58	END	1544005411733	1544005413376
REQUEST	23		manager-login	1544005411777	1544005413466	OK	 
USER	user	23	END	1544005411728	1544005413467
REQUEST	93		manager-login	1544005411790	1544005413540	OK	 
USER	user	93	END	1544005411738	1544005413541
REQUEST	33		manager-login	1544005411779	1544005413546	OK	 
USER	user	33	END	1544005411729	1544005413547
REQUEST	50		manager-login	1544005411783	1544005413552	OK	 
REQUEST	9		manager-login	1544005411773	1544005413552	OK	 
USER	user	9	END	1544005411725	1544005413552
USER	user	50	END	1544005411732	1544005413552
REQUEST	61		manager-login	1544005411785	1544005413560	OK	 
USER	user	61	END	1544005411733	1544005413561
REQUEST	49		manager-login	1544005411782	1544005413653	OK	 
USER	user	49	END	1544005411732	1544005413654
